substitute ;substitutes 
substitute ;substituting 
substitute ;substitution  
sustain ;sustain 
sustain ;sustainable
sustain ;sustainability  
sustain ;sustained 
sustain ;sustaining 
sustain ;sustains 
sustain ;sustenance
sustain ;unsustainable 
symbol ;symbol 
symbol ;symbolic 
symbol ;symbolically 
symbol ;symbolise 
symbol ;symbolises 
symbol ;symbolised 
symbol ;symbolising 
symbol ;symbolism 
symbol ;symbolize
symbol ;symbolized
symbol ;symbolizes
symbol ;symbolizing
symbol ;symbols 
target ;target 
target ;targeted 
target ;targeting 
target ;targets 
transit  ;transit  
transit  ;transited 
transit  ;transiting 
transit  ;transition  
transit  ;transitional 
transit  ;transitions 
transit  ;transitory 
transit  ;transits 
trend ;trend 
trend ;trends 
version ;version 
version ;versions 
welfare ;welfare 
whereas ;whereas 
