define;redefining
establish;establish
establish;establishment
establish;established
establish;reestablishment
establish;establishing
produce;produce
produce;producer
produce;produce
produce;producing
produce;produced
response;response
response;response
response;responsive
response;responsiveness
response;unresponsive
response;responsively
likely;likely
likely;likely
likely;unlikely
likely;likelihood
influence;influence
influence;influence
influence;influential
influence;influencing
influence;uninfluenced
knowledge;knowledge
knowledge;knowledgeable
knowledge;knowledgeably
knowledge;knowledgable
represent;represent
represent;representation
represent;representative
represent;representative
represent;rep
represent;representational
represent;representativeness
represent;unrepresentative
represent;representing
represent;unrepresented
common;common
common;commonly
common;uncommon
common;common
common;commoner
common;uncommonly
common;commonness
limit;limit
limit;limited
limit;limit
limit;limitation
limit;limiting
limit;unlimited
limit;limitless
approach;approach
approach;approach
approach;approaching
approach;approachable
approach;unapproachable
theory;theory
theory;theorist
environment;environmental
enjoy;enjoy
enjoy;enjoyment
enjoy;enjoyable
source;source
source;source
source;sourcing
mean;mean
mean;mean
mean;meaning
mean;mean
mean;meaningful
mean;meaningless
mean;meaningfully
mean;meaningfulness
mean;meaninglessness
method;method
method;methodology
method;methodological
method;methodical
method;methodologically
method;methodically
available;available
available;availability
available;unavailable
available;unavailability
participate;participate
participate;participation
participate;participating
participate;participatory
participate;participative
function;function
function;function
function;functional
function;functioning
function;functionally
function;functionality
function;functioning
function;functionalist
function;functionalism
resource;resource
resource;resourceful
resource;resourcefulness
potential;potential
potential;potential
potential;potentially
potential;potentiality
range;range
range;range
range;midrange
range;ranging
century;century
century;nineteenth-century
century;twentieth-century
effective;effective
effective;effectively
effective;effectiveness
effective;ineffective
effective;cost-effective
effective;ineffectiveness
effective;ineffectively
concept;concept
concept;conception
concept;conceptual
concept;conceptualize
concept;self-concept
concept;conceptualization
concept;conceptually
concept;conceptualized
determine;determine
determine;determination
determine;self-determination
determine;determinant
determine;determined
determine;determining
determine;determinism
determine;deterministic
determine;indeterminacy
determine;undetermined
determine;determinative
determine;determinist
determine;determinedly
determine;determinable
occur;occur
occur;occurrence
occur;reoccur
occur;reoccurring
occur;occurring
goal;goal
article;article
environment;environment
environment;environmentally
environment;environmentalist
environment;environmentalism
language;language
direct;directly
direct;direct
direct;direct
direct;direct
center;center
center;central
center;center
center;centralized
center;centrality
center;centrally
center;centralization
center;centralize
center;centrist
center;centered
center;centralism
center;centralizing
center;centrist
center;centering
center;centralist
center;centric
center;centering
section;section
section;subsection
section;sectional
section;section
section;sectional
section;sectioned
refer;refer
refer;reference
refer;referral
refer;reference
refer;referent
refer;ref
refer;referential
refer;referred
refer;referenced
refer;referencing
reflect;reflect
reflect;reflection
reflect;reflective
reflect;reflected
reflect;reflectance
reflect;refrigerated
reflect;reflectively
reflect;reflectiveness
concern;concern
concern;concerned
concern;concerning
concern;concern
concern;unconcerned
concern;unconcern
quality;quality
quality;high-quality
survey;survey
survey;survey
survey;surveyor
survey;surveyed
survey;surveying
survey;surveying
vary;variable
vary;vary
vary;variation
vary;variance
vary;varying
vary;variability
vary;varied
vary;variable
vary;variant
vary;invariably
vary;invariant
vary;invariance
vary;variate
vary;invariable
vary;variably
vary;unvarying
degree;degree
global;global
global;globalization
global;globally
global;globalized
global;globalize
global;globalism
global;globalizing
examine;examine
examine;examination
examine;examiner
examine;unexamined
examine;examined
examine;examinee
tend;tend
tend;tendency
tend;tending
tend;tended
therefore;therefore
pattern;pattern
pattern;patterned
pattern;patterning
pattern;pattern
pattern;patterning
access;access
access;access
access;accessible
access;accessibility
access;inaccessible
access;inaccessibility
interact;interaction
interact;interact
interact;interactive
interact;interacting
interact;interactional
interact;interactionism
interact;interactively
task;task
task;task
recognize;recognize
recognize;recognizable
recognize;recognized
recognize;unrecognized
recognize;unrecognizable
recognize;recognizably
recognize;recognised
recognize;recognisable
previous;previous
previous;previously
find;find
find;finding
find;find
find;finder
act;action
act;act
act;act
act;actor
act;actress
act;inaction
act;acting
act;acting
act;actionable
equal;equal
equal;equally
equal;equality
equal;inequality
equal;equal
equal;unequal
equal;equal
equal;equalize
equal;equalization
equal;unequally
equal;equalizer
equal;equalizing
equal;unequalled
impact;impact
impact;impact
impact;impacted
impact;impacting
conflict;conflict
conflict;conflicting
conflict;conflict
conflict;conflictual
conflict;conflicted
context;context
context;contextual
context;contextually
context;contextualized
communicate;communication
communicate;communicate
communicate;communicative
communicate;communicator
communicate;communicating
communicate;communicating
communicate;uncommunicative
africa;African
africa;African
contain;contain
contain;container
contain;containment
contain;contained
contain;containing
relative;relatively
relative;relative
relative;relative
relative;relativism
relative;relativistic
relative;relativist
relative;relativize
critic;critical
critic;critic
critic;critically
critic;uncritical
critic;uncritically
purpose;purpose
purpose;purposeful
purpose;purposefully
purpose;purposely
purpose;purposive
purpose;purposeless
purpose;purpose
purpose;purposefulness
purpose;purposelessness
address;address
address;address
address;addressee
address;addressed
success;success
success;successful
success;successfully
success;unsuccessful
success;unsuccessfully
interpret;interpretation
interpret;interpret
interpret;interpretive
interpret;interpreter
interpret;interpretative
interpret;misinterpret
interpret;reinterpretation
interpret;misinterpretation
interpret;reinterpret
interpret;interpretable
interpret;interpreting
interpret;interpreted
benefit;benefit
benefit;benefit
attitude;attitude
attitude;attitudinal
affect;affect
affect;affect
affect;affected
affect;unaffected
affect;affecting
understand;understand
understand;understanding
understand;understandable
understand;misunderstanding
understand;misunderstand
understand;understandably
understand;understood
understand;misunderstood
understand;understanding
understand;understandingly
link;link
link;link
link;linkage
link;linked
link;linking
link;interlink
link;interlinked
reveal;reveal
reveal;revelation
reveal;revealing
reveal;revealed
reveal;revealingly
reveal;unrevealed
reveal;reveal
status;status
necessary;necessary
necessary;necessarily
necessary;unnecessary
necessary;unnecessarily
necessary;necessary
emerge;emerge
emerge;emerging
emerge;emergence
emerge;emergent
emerge;emergent
achieve;achieve
achieve;achievement
achieve;achievable
achieve;achiever
achieve;achieved
achieve;unachievable
indeed;indeed
category;category
category;categorize
category;categorization
category;categorized
conduct;conduct
conduct;conduct
conduct;conductor
conduct;semiconductor
conduct;conductive
conduct;conductivity
conduct;conduction
conduct;conducting
conduct;conductance
modern;modern
modern;modernity
modern;postmodern
modern;modernization
modern;modernist
modern;modernism
modern;postmodernism
modern;modernize
modern;postmodernist
modern;modernist
modern;modern
modern;modernizing
modern;modernized
modern;modernizer
modern;postmodern
modern;modernizing
continue;continue
continue;continuous
continue;continued
continue;continuing
continue;continuity
continue;continually
continue;continuously
continue;continuation
continue;continual
continue;continuance
demonstrate;demonstrate
demonstrate;demonstration
demonstrate;demonstrator
demonstrate;demonstrated
demonstrate;demo
demonstrate;demonstrative
demonstrate;demonstratively
unit;unit
total;total
total;total
total;totally
total;total
total;totality
total;totalizing
total;totaled
complex;complex
complex;complexity
complex;complex
employ;employee
employ;employ
employ;employment
employ;employer
employ;unemployment
employ;unemployed
employ;employed
employ;employable
employ;employ
employ;unemployable
promote;promote
promote;promotion
promote;promoter
promote;promotional
promote;promoted
promote;promo
literature;literature
procedure;procedure
procedure;procedural
appropriate;appropriate
appropriate;inappropriate
appropriate;appropriate
appropriate;appropriately
appropriate;appropriateness
appropriate;inappropriately
appropriate;inappropriateness
estimate;estimate
estimate;estimate
estimate;estimated
estimate;estimation
estimate;estimator
negative;negative
negative;negatively
negative;negative
negative;negativity
negative;negativism
characteristic;characteristic
characteristic;characteristic
characteristic;characteristically
characteristic;uncharacteristic
characteristic;uncharacteristically
typical;typically
typical;typical
typical;untypical
challenge;challenge
challenge;challenge
challenge;challenging
challenge;challenger
challenge;unchallenged
challenge;challenged
challenge;unchallengeable
challenge;challengingly
principle;principle
principle;principled
principle;unprincipled
element;element
ethnic;ethnic
ethnic;ethnicity
ethnic;ethnically
ethnic;ethnicization
ethnic;ethnical
depend;depend
depend;dependent
depend;depending
depend;dependent
depend;dependable
depend;dependability
depend;dependant
depend;depending
depend;dependably
depend;undependable
depend;dependant
create;create
create;creation
create;creative
create;creativity
create;creator
create;re-create
create;created
create;creatively
create;creative
western;western
western;midwestern
western;westerner
western;westernized
western;western
western;westernize
integrate;integration
integrate;integrate
integrate;integrated
integrate;integrative
integrate;reintegration
integrate;reintegrate
integrate;integrator
integrate;integrating
aspect;aspect
publish;publish
publish;publisher
publish;published
publish;publishing
publish;unpublished
publish;republish
publish;publishable
perspective;perspective
perspective;perspectival
basic;basic
basic;basically
basic;basics
belief;belief
belief;disbelief
belief;unbelief
technique;technique
outcome;outcome
explore;explore
explore;exploration
explore;explorer
explore;exploratory
explore;unexplored
distribute;distribution
distribute;distribute
distribute;distributor
distribute;redistribution
distribute;distributed
distribute;redistribute
distribute;distributive
distribute;distributional
distribute;redistributive
distribute;distributing
future;future
future;future
future;futuristic
future;futurist
future;futurism
future;Futurist
importance;importance
importance;unimportance
independent;independent
independent;independently
independent;independent
initial;initial
initial;initially
initial;initial
initial;initialize
initial;initialization
initial;initial
feature;feature
feature;feature
feature;featured
feature;featureless
desire;desire
desire;desire
desire;desirable
desire;desired
desire;undesirable
desire;desirability
desire;undesired
desire;desirous
desire;undesirable
desire;desiring
desire;undesirability
follow;follow
follow;following
follow;follow-up
follow;follow-up
follow;follower
follow;following
follow;following
follow;following
follow;follow
alternative;alternative
alternative;alternative
alternative;alternatively
consistent;consistent
consistent;consistently
consistent;inconsistent
basis;basis
contrast;contrast
contrast;contrast
contrast;contrasting
contrast;contrastive
contrast;contrasted
obtain;obtain
obtain;obtainable
obtain;unobtainable
regard;regarding
regard;regard
regard;regardless
regard;regard
regard;regard
regard;disregard
regard;disregard
regard;regards
Europe;European
Europe;European
distinct;distinction
distinct;distinct
distinct;distinctive
distinct;distinctly
distinct;distinctiveness
distinct;distinctively
distinct;distinctness
distinct;indistinct
distinct;indistinctly
express;express
express;expression
express;expressive
express;expressly
express;expressed
express;express
express;expressiveness
express;expressively
express;inexpressible
express;unexpressed
express;expressionless
express;expressionlessly
variety;variety
variety;varietal
broad;broad
broad;broadly
broad;broaden
broad;broadening
broad;broadened
broad;broadening
broad;broad
component;component
component;component
frequent;frequently
frequent;frequent
frequent;infrequently
frequent;frequent
frequent;infrequent
assume;assume
assume;assumed
assume;unassuming
add;add
add;additional
add;addition
add;additionally
add;addition
add;added
add;additive
add;additive
add;adding
add;adding
involve;involve
involve;involved
involve;involvement
involve;uninvolved
move;move
move;movement
move;move
move;moving
move;movable
move;mover
move;moving
move;unmoved
move;immovable
move;moveable
move;movingly
move;unmoving
move;moved
move;unmovable
manage;contribute
manage;contribution
manage;contributor
manage;contributing
manage;contributory
manage;noncontributory
tool;tool
tool;tool
tool;tooling
tool;tooling
tool;tooled
predict;predict
predict;predictor
predict;prediction
predict;predictive
predict;predictable
predict;unpredictable
predict;predicted
predict;predictably
predict;predictability
predict;unpredictability
predict;unpredictably
internal;internal
internal;internally
internal;internalize
internal;internalization
internal;internalized
internal;internalizing
labor;labor
labor;laborer
labor;labor
labor;Labour
labor;laboring
labor;labourer
labor;labour
labor;labored
engage;engage
engage;engagement
engage;engaging
engage;engaged
engage;engagingly
separate;separate
separate;separate
separate;separation
separate;separately
separate;separated
separate;separatist
separate;separating
separate;separateness
separate;separatism
separate;separatist
separate;separate
high;high
high;highly
high;high
high;high
rely;rely
rely;reliability
rely;reliable
rely;reliance
rely;reliably
rely;unreliable
rely;reliant
rely;unreliability
assess;assessment
assess;assess
assess;reassess
assess;reassessment
assess;assessor
assess;assessed
assess;assessable
assess;assessing
objective;objective
objective;objective
objective;objectivity
objective;objectively
objective;objectivism
encourage;encourage
encourage;encouraging
encourage;encouragement
encourage;encouragingly
adopt;adopt
adopt;adoption
adopt;adoptive
adopt;adopted
adopt;adopter
adopt;adopting
view;view
view;view
view;viewer
view;worldview
view;viewing
view;viewable
stable;stability
stable;stable
stable;instability
stable;stabilize
stable;unstable
stable;stabilization
stable;stable
stable;stabilizing
stable;stabilizer
stable;stabilized
stable;stabilizing
stable;stable
client;client
instrument;instrument
instrument;instrumental
instrument;instrumentation
instrument;instrumentalist
instrument;instrument
instrument;instrumental
extend;extend
extend;extended
extend;extender
extend;extendable
construct;construction
construct;construct
construct;construct
construct;reconstruction
construct;reconstruct
construct;constructive
construct;constructivist
construct;constructed
construct;constructively
construct;reconstructed
construct;Constructivist
construct;constructor
construct;unreconstructed
demand;demand
demand;demand
demand;demanding
demand;undemanding
vision;vision
vision;visionary
vision;visionary
propose;propose
propose;proposal
propose;proposed
propose;proposer
efficient;efficiency
efficient;efficient
efficient;efficiently
efficient;inefficient
efficient;inefficiency
efficient;inefficiently
solution;solution
multiple;multiple
multiple;multiple
conclusion;conclusion
overall;overall
overall;overall
overall;overall
presence;presence
claim;claim
claim;claim
claim;claimant
claim;claimed
claim;unclaimed
transform;transform
transform;transformation
transform;transformational
transform;transformer
transform;transformed
generate;generate
generate;generating
generate;generative
generate;generated
failure;failure
advance;advanced
advance;advance
advance;advance
advance;advancement
advance;advancing
advance;advance
connect;connection
connect;connect
connect;connected
connect;connector
connect;connecting
connect;connectedness
connect;connectivity
connect;interconnection
connect;reconnect
connect;connective
connect;interconnected
connect;interconnect
connect;unconnected
connect;reconnection
connect;connective
connect;connexion
select;select
select;selection
select;selected
select;selective
select;select
select;selectively
select;selectivity
select;selector
select;unselected
scale;scale
scale;subscale
scale;large-scale
scale;scale
scale;scaling
scale;scaled
scale;scalable
maintain;maintain
maintain;maintenance
maintain;maintained
maintain;unmaintained
male;male
male;male
male;maleness
female;female
female;female
female;femaleness
primary;primary
primary;primarily
primary;primary
positive;positive
positive;positively
positive;positive
positive;positivism
positive;positivist
positive;positivity
positive;positivist
positive;positivistic
author;author
author;co-author
author;authorship
author;authorial
author;author
argue;argue
argue;argument
argue;arguably
argue;argumentation
argue;arguable
argue;argumentative
argue;unarguably
argue;unarguable
various;various
various;variously
seek;seek
seek;seeker
seek;seeking
seek;sought
seek;unsought
attempt;attempt
attempt;attempt
attempt;attempted
journal;journal
initiate;initiative
initiate;initiate
initiate;initiation
initiate;initiator
initiate;initiate
initiate;uninitiated
initiate;initiated
initiate;initiating
enhance;enhance
enhance;enhanced
enhance;enhancement
enhance;enhancer
enhance;enhancing
accurate;accurate
accurate;accuracy
accurate;accurately
accurate;inaccurate
accurate;inaccuracy
accurate;inaccurately
facility;facility
urban;urban
urban;urbanization
urban;urbanized
urban;urbanize
urban;urbanist
protect;protect
protect;protection
protect;protective
protect;protected
protect;protector
protect;unprotected
protect;protectionism
protect;protectionist
protect;protectionist
protect;protecting
protect;protectiveness
protect;protectively
extent;extent
mental;mental
mental;mentally
mental;mentality
consequence;consequence
institute;institute
institute;institute
content;content
content;content
content;content
device;device
scholar;scholar
scholar;scholarly
visual;visual
visual;visually
visual;visualize
visual;visualization
visual;visuals
visual;visualized
above;above
above;above
above;above
unique;unique
unique;uniquely
unique;uniqueness
difficult;difficult
difficult;difficulty
grow;growth
grow;grow
grow;growing
grow;grower
grow;regrowth
grow;growing
grow;grown
grow;regrow
test;test
test;test
test;testing
test;pretest
test;posttest
test;subtest
test;tester
test;tested
test;testable
test;untested
test;retest
test;retest
test;testing
test;untestable
test;retesting
example;example
lack;lack
lack;lack
lack;lacking
state;state
state;state
state;statement
state;stated
state;unstated
review;review
review;review
review;reviewer
review;reviewing
review;reviewed
review;reviewable
management;management
management;manager
management;manage
management;managing
management;managerial
management;managed
management;manageable
management;mismanagement
management;managing
management;unmanageable
management;mismanage
management;mismanaged
discipline;discipline
discipline;interdisciplinary
discipline;disciplinary
discipline;disciplined
discipline;discipline
discipline;undisciplined
discipline;disciplinarian
discipline;indiscipline
discipline;disciplining
discipline;disciplining
sustain;sustain
sustain;sustainable
sustain;sustained
sustain;sustainability
sustain;unsustainable
capacity;capacity
capacity;incapacity
perceive;perceive
perceive;perceived
perceive;perceiving
ie;ie
ensure;ensure
conclude;conclude
conclude;concluding
combine;combine
combine;combination
combine;combined
combine;recombination
combine;recombinant
combine;recombine
combine;combine
combine;combining
agriculture;agricultural
agriculture;agriculture
agriculture;agriculturalist
agriculture;agriculturist
moreover;moreover
emphasize;emphasize
rapid;rapidly
rapid;rapid
rapid;rapid
rapid;rapidity
approximate;approximately
approximate;approximate
approximate;approximation
approximate;approximate
accept;accept
accept;acceptance
accept;acceptable
accept;accepted
accept;unacceptable
accept;acceptability
accept;unacceptably
accept;acceptably
accept;acceptor
accept;unacceptability
sector;sector
sector;sectoral
commit;commitment
commit;commit
commit;committed
commit;uncommitted
experiment;experiment
experiment;experimental
experiment;experiment
experiment;experimentation
experiment;experimenter
experiment;experimentally
experiment;experimentalist
experiment;experimentalism
implicate;implication
implicate;implicate
implicate;implicated
evaluate;evaluation
evaluate;evaluate
evaluate;evaluative
evaluate;evaluator
evaluate;evaluating
precise;precisely
precise;precise
precise;precision
precise;imprecise
precise;imprecision
notion;notion
domestic;domestic
domestic;domestically
domestic;domesticity
domestic;domestic
restrict;restriction
restrict;restrict
restrict;restrictive
restrict;restricted
restrict;unrestricted
restrict;restrictively
consist;consist
actual;actually
actual;actual
actual;actuality
actual;actualize
actual;actualization
actual;actualized
formal;formal
formal;formally
formal;formalize
formal;formality
formal;formalism
formal;formalized
formal;formalization
formal;formalistic
formal;formalist
industry;industry
industry;industrial
industry;industrialized
industry;industrialization
industry;industrialist
industry;industrialize
industry;industrially
industry;industrialism
industry;industrializing
revolution;revolution
revolution;revolutionary
revolution;revolutionize
revolution;revolutionary
revolution;revolutionist
revolution;revolutionized
fundamental;fundamental
fundamental;fundamentally
fundamental;fundamentalist
fundamental;fundamentalist
fundamental;fundamentalism
fundamental;fundamental
essential;essential
essential;essentially
essential;essential
essential;essentialized
essential;essentialist
essential;essentiality
adapt;adapt
adapt;adaptation
adapt;adaptive
adapt;adapter
adapt;maladaptive
adapt;adaptability
adapt;adaptable
adapt;adapted
adapt;adaptor
adapt;adaption
contact;contact
contact;contact
colleague;colleague
dimension;dimension
dimension;three-dimensional
dimension;dimensional
account;account
account;account
account;accounting
account;accounting
statistic;statistics
statistic;statistical
statistic;statistically
statistic;statistic
statistic;statistician
theme;theme
theme;thematic
theme;thematically
theme;themed
locate;location
locate;locate
locate;relocate
locate;relocation
locate;locator
locate;locational
locate;located
locate;relocated
locate;locater
adequate;adequate
adequate;inadequate
adequate;adequately
adequate;inadequately
large;large
large;largely
large;large
large;largish
ideal;ideal
ideal;ideal
ideal;ideally
ideal;idealism
ideal;idealized
ideal;idealize
ideal;idealist
ideal;idealization
ideal;idealist
philosophy;philosophy
philosophy;philosophical
philosophy;philosopher
philosophy;philosophic
philosophy;philosophically
philosophy;philosophize
philosophy;philosophizing
minor;minority
minor;minor
minor;minor
hypothesis;hypothesis
hypothesis;hypothesize
hypothesis;hypothesized
psychology;psychological
psychology;psychology
psychology;psychologist
psychology;psychologically
enable;enable
enable;enabler
enable;enabling
trend;trend
trend;trend
exchange;exchange
exchange;exchange
exchange;exchanger
exchange;exchangeable
exchange;exchanged
percent;percentage
sufficient;sufficient
sufficient;sufficiently
sufficient;insufficient
sufficient;insufficiently
substantial;substantial
substantial;substantially
substantial;insubstantial
substantial;substantiality
explain;explain
explain;explanation
explain;explanatory
explain;unexplained
explain;explained
explain;explaining
explain;explainer
emotion;emotional
emotion;emotion
emotion;emotionally
emotion;unemotional
prefer;preference
prefer;prefer
prefer;preferred
prefer;preferential
prefer;preferable
prefer;preferably
prefer;preferentially
prefer;preferment
calculate;calculate
calculate;calculation
calculate;calculated
calculate;calculator
calculate;miscalculation
calculate;recalculate
calculate;miscalculate
calculate;calculating
calculate;recalculation
calculate;calculating
external;external
external;externalize
external;externally
external;externality
external;externalizing
external;external
external;externalization
external;externalized
code;code
code;code
code;coding
code;coded
flow;flow
flow;flow
flow;flowing
transition;transition
transition;transitional
subsequent;subsequent
subsequent;subsequently
subsequent;subsequent
phase;phase
phase;phase
phase;phased
phase;phasing
rural;rural
intense;intensity
intense;intense
intense;intensive
intense;intensify
intense;intensely
intense;intensification
intense;intensively
intense;intensified
intense;intensifying
monitor;monitor
monitor;monitoring
monitor;monitor
monitor;monitored
compete;competition
compete;competitive
compete;compete
compete;competitor
compete;competing
compete;competitiveness
compete;competitively
compete;uncompetitive
core;core
core;core
volume;volume
framework;framework
incorporate;incorporate
incorporate;incorporation
incorporate;incorporated
incorporate;unincorporated
encounter;encounter
encounter;encounter
cite;cite
cite;citation
cite;cited
attribute;attribute
attribute;attribute
attribute;attribution
attribute;attributable
emphasis;emphasis
waste;waste
waste;waste
waste;wasteful
waste;wasted
waste;waste
waste;wastage
waste;wastefulness
waste;wastefully
waste;waster
waste;wasting
climate;climate
climate;climatic
climate;climatological
climate;climatically
differ;differ
differ;differing
technical;technical
technical;technically
technical;technical
mechanism;mechanism
description;description
description;descriptive
assert;assert
